"stock","model","file","index","year","age","obs","prd","sdprd"
"GOM Atlantic cod","WHAM","tab2.csv",3,2015,3,4.03246898119903,4.93046968845887,0.610928670232647
"GOM Atlantic cod","WHAM","tab2.csv",3,2015,4,4.02356455905191,4.89360669605015,0.635677866528234
"GOM Atlantic cod","WHAM","tab2.csv",3,2015,5,1.52605630349505,3.22113331738492,0.605194775486694
"GOM Atlantic cod","WHAM","tab2.csv",3,2015,6,NA,1.00831563801437,0.657855703511117
"GOM Atlantic cod","WHAM","tab2.csv",3,2015,7,NA,NA,NA
"GOM Atlantic cod","WHAM","tab2.csv",3,2015,8,NA,NA,NA
"GOM Atlantic cod","WHAM","tab2.csv",3,2015,9,NA,NA,NA
"GOM Atlantic cod","WHAM","tab2.csv",1,2016,1,4.56327260799205,4.56589591152445,0.68245988400957
"GOM Atlantic cod","WHAM","tab2.csv",1,2016,2,5.33606112688858,5.48950178393162,0.679703435977268
"GOM Atlantic cod","WHAM","tab2.csv",1,2016,3,7.5894031935847,7.0991094907274,0.68168787645463
"GOM Atlantic cod","WHAM","tab2.csv",1,2016,4,5.76233225999827,6.41131287130597,0.679462883301179
"GOM Atlantic cod","WHAM","tab2.csv",1,2016,5,5.8653009027502,6.73182159583716,0.663855790670159
"GOM Atlantic cod","WHAM","tab2.csv",1,2016,6,2.07940801514442,4.48004361270231,0.711081300435493
"GOM Atlantic cod","WHAM","tab2.csv",1,2016,7,2.24067627710608,3.07825838762615,0.653849544415803
"GOM Atlantic cod","WHAM","tab2.csv",1,2016,8,NA,NA,NA
"GOM Atlantic cod","WHAM","tab2.csv",1,2016,9,NA,NA,NA
"GOM Atlantic cod","WHAM","tab2.csv",2,2016,1,NA,5.72136115095581,0.698060196357021
"GOM Atlantic cod","WHAM","tab2.csv",2,2016,2,4.55075524881163,5.95179970403761,0.687765314062728
"GOM Atlantic cod","WHAM","tab2.csv",2,2016,3,7.38260108913915,7.52037048745797,0.676019783199122
"GOM Atlantic cod","WHAM","tab2.csv",2,2016,4,5.76114894667152,5.8600155641556,0.679171837638429
"GOM Atlantic cod","WHAM","tab2.csv",2,2016,5,5.881411543835,6.15980680423829,0.666880849684
"GOM Atlantic cod","WHAM","tab2.csv",2,2016,6,NA,NA,NA
"GOM Atlantic cod","WHAM","tab2.csv",2,2016,7,NA,NA,NA
"GOM Atlantic cod","WHAM","tab2.csv",2,2016,8,NA,NA,NA
"GOM Atlantic cod","WHAM","tab2.csv",2,2016,9,NA,NA,NA
"GOM Atlantic cod","WHAM","tab2.csv",3,2016,1,NA,6.72996729229894,0.676632264495681
"GOM Atlantic cod","WHAM","tab2.csv",3,2016,2,2.59525466903019,5.73437860579283,0.677768428145588
"GOM Atlantic cod","WHAM","tab2.csv",3,2016,3,3.9298628856298,6.53186854473333,0.677958931669181
"GOM Atlantic cod","WHAM","tab2.csv",3,2016,4,1.87180213897492,4.697205842618,0.678833866050343
"GOM Atlantic cod","WHAM","tab2.csv",3,2016,5,2.1162558383216,4.86157556670721,0.657925744222894
"GOM Atlantic cod","WHAM","tab2.csv",3,2016,6,NA,2.03450901579998,0.709003216968041
"GOM Atlantic cod","WHAM","tab2.csv",3,2016,7,NA,NA,NA
"GOM Atlantic cod","WHAM","tab2.csv",3,2016,8,NA,NA,NA
"GOM Atlantic cod","WHAM","tab2.csv",3,2016,9,NA,NA,NA
"GOM haddock","ASAP","tab2.csv",1,2014,1,8.75184686237659,9.82870966360925,NA
"GOM haddock","ASAP","tab2.csv",1,2014,2,7.85658318800447,8.35177967203688,NA
"GOM haddock","ASAP","tab2.csv",1,2014,3,6.75831958815024,6.62543185816428,NA
"GOM haddock","ASAP","tab2.csv",1,2014,4,8.12075984946528,7.46775571560291,NA
"GOM haddock","ASAP","tab2.csv",1,2014,5,5.60284944010803,4.89009725447882,NA
"GOM haddock","ASAP","tab2.csv",1,2014,6,5.11318497830004,3.69436970388895,NA
"GOM haddock","ASAP","tab2.csv",1,2014,8,4.70591292976333,4.1238894905382,NA
"GOM haddock","ASAP","tab2.csv",1,2014,9,5.07579130867675,5.26007544663568,NA
"GOM haddock","ASAP","tab2.csv",2,2014,1,10.1818789745307,10.1875335323486,NA
"GOM haddock","ASAP","tab2.csv",2,2014,2,9.34400374817999,8.91571206908284,NA
"GOM haddock","ASAP","tab2.csv",2,2014,3,8.60598978810883,7.38651464013998,NA
"GOM haddock","ASAP","tab2.csv",2,2014,4,9.65231567372456,8.382057410996,NA
"GOM haddock","ASAP","tab2.csv",2,2014,5,6.73244719539303,5.91527824202437,NA
"GOM haddock","ASAP","tab2.csv",2,2014,6,6.15017461560193,4.79128171497796,NA
"GOM haddock","ASAP","tab2.csv",2,2014,7,5.53654505860462,4.04424771093699,NA
"GOM haddock","ASAP","tab2.csv",2,2014,8,6.63633837612759,5.2872454132727,NA
"GOM haddock","ASAP","tab2.csv",2,2014,9,6.8016147759777,6.43665049356567,NA
"GOM haddock","ASAP","tab2.csv",1,2015,1,7.91073834689967,6.48020195060846,NA
"GOM haddock","ASAP","tab2.csv",1,2015,2,11.0831030977809,9.83798591796193,NA
"GOM haddock","ASAP","tab2.csv",1,2015,3,9.53143886731653,8.25707089504242,NA
"GOM haddock","ASAP","tab2.csv",1,2015,4,8.32470102108335,6.45244966990972,NA
"GOM haddock","ASAP","tab2.csv",1,2015,5,9.75748558243471,7.24075217842711,NA
"GOM haddock","ASAP","tab2.csv",1,2015,6,7.64204526201636,4.63963195965088,NA
"GOM haddock","ASAP","tab2.csv",1,2015,7,5.51544338328221,3.43523976667355,NA
"GOM haddock","ASAP","tab2.csv",1,2015,9,7.84569112800509,5.27325276041722,NA
"GOM haddock","ASAP","tab2.csv",2,2015,1,7.40117037367032,6.83923126934785,NA
"GOM haddock","ASAP","tab2.csv",2,2015,2,11.1028829462674,10.4031371150079,NA
"GOM haddock","ASAP","tab2.csv",2,2015,3,8.26088054501417,9.02336327701812,NA
"GOM haddock","ASAP","tab2.csv",2,2015,4,6.87005369165686,7.37735036530281,NA
"GOM haddock","ASAP","tab2.csv",2,2015,5,8.00433220294211,8.27856081597266,NA
"GOM haddock","ASAP","tab2.csv",2,2015,6,4.01638301618698,5.74955837073989,NA
"GOM haddock","ASAP","tab2.csv",2,2015,9,4.4704950976752,6.46291565734721,NA
"GOM haddock","ASAP","tab2.csv",1,2016,1,7.98381656565156,6.14223827382817,NA
"GOM haddock","ASAP","tab2.csv",1,2016,2,7.77313271791042,6.48968917004798,NA
"GOM haddock","ASAP","tab2.csv",1,2016,3,10.8254039879545,9.74469067973307,NA
"GOM haddock","ASAP","tab2.csv",1,2016,4,8.54671445250302,8.0910605078406,NA
"GOM haddock","ASAP","tab2.csv",1,2016,5,7.53796401100585,6.24034051780858,NA
"GOM haddock","ASAP","tab2.csv",1,2016,6,8.41221187243693,7.00819357605266,NA
"GOM haddock","ASAP","tab2.csv",1,2016,7,4.89858703541214,4.3989838909839,NA
"GOM haddock","ASAP","tab2.csv",1,2016,8,3.50855724906857,3.19113592001326,NA
"GOM haddock","ASAP","tab2.csv",1,2016,9,5.27607323890535,5.09589723941332,NA
"GOM haddock","ASAP","tab2.csv",2,2016,1,7.71797512264406,6.50123489256755,NA
"GOM haddock","ASAP","tab2.csv",2,2016,2,8.11889334537213,7.05464651709394,NA
"GOM haddock","ASAP","tab2.csv",2,2016,3,11.2414143466267,10.5101545617088,NA
"GOM haddock","ASAP","tab2.csv",2,2016,4,8.87784329958713,9.0142756532337,NA
"GOM haddock","ASAP","tab2.csv",2,2016,5,7.45720647188911,7.27614095535413,NA
"GOM haddock","ASAP","tab2.csv",2,2016,6,8.28142137094311,8.11605028714166,NA
"GOM haddock","ASAP","tab2.csv",2,2016,7,4.33729175786674,5.54935191037425,NA
"GOM haddock","ASAP","tab2.csv",2,2016,8,3.49042948669024,4.36549704274775,NA
"GOM haddock","ASAP","tab2.csv",2,2016,9,3.88568000791969,6.28347878634331,NA
"GOM haddock","SAM","tab2.csv",1,2014,1,8.75184686237659,9.01196794934858,0.998558430515006
"GOM haddock","SAM","tab2.csv",1,2014,2,7.85658318800447,7.98610411624182,0.935989456339586
"GOM haddock","SAM","tab2.csv",1,2014,3,6.75831958815024,6.59352334476895,0.916886323981683
"GOM haddock","SAM","tab2.csv",1,2014,4,8.12075984946528,7.47967304463651,0.912628172803883
"GOM haddock","SAM","tab2.csv",1,2014,5,5.60284944010803,4.48002540664519,0.91227955977904
"GOM haddock","SAM","tab2.csv",1,2014,6,5.11318497830004,3.32190659112048,0.915572634177408
"GOM haddock","SAM","tab2.csv",1,2014,8,4.70591280464579,3.90570136264512,0.936176015884584
"GOM haddock","SAM","tab2.csv",1,2014,9,5.07579130867675,4.37092113570038,0.936517916609713
"GOM haddock","SAM","tab2.csv",2,2014,1,10.1818787394987,9.28917338893527,1.01675924915808
"GOM haddock","SAM","tab2.csv",2,2014,2,9.34400374817999,8.61925890475115,0.955989543318296
"GOM haddock","SAM","tab2.csv",2,2014,3,8.60598967446994,7.18492470651105,0.937134828367905
"GOM haddock","SAM","tab2.csv",2,2014,4,9.65231567372456,7.93193709585312,0.934122244631547
"GOM haddock","SAM","tab2.csv",2,2014,5,6.73244719539303,5.45253934374408,0.933245531575796
"GOM haddock","SAM","tab2.csv",2,2014,6,6.15017461560193,4.41824946466415,0.939926932002671
"GOM haddock","SAM","tab2.csv",2,2014,7,5.53654505860462,3.09110533470464,0.955858133437714
"GOM haddock","SAM","tab2.csv",2,2014,8,6.63633837612759,4.82402798413118,0.9715467111024
"GOM haddock","SAM","tab2.csv",2,2014,9,6.8016147759777,5.28924775718643,0.976927760784523
"GOM haddock","SAM","tab2.csv",1,2015,1,7.91073834689967,7.32928843562617,1.06192935424371
"GOM haddock","SAM","tab2.csv",1,2015,2,11.0831030977809,8.87057410045963,1.00027409313685
"GOM haddock","SAM","tab2.csv",1,2015,3,9.53143886731653,8.0761959443104,0.951881874991284
"GOM haddock","SAM","tab2.csv",1,2015,4,8.32470102108335,6.46000815440475,0.936969350882891
"GOM haddock","SAM","tab2.csv",1,2015,5,9.75748558243471,7.15843063311838,0.935460838332821
"GOM haddock","SAM","tab2.csv",1,2015,6,7.64204526201636,4.1880805156745,0.938738174146914
"GOM haddock","SAM","tab2.csv",1,2015,7,5.5154438173668,3.14738984673451,0.953112915436308
"GOM haddock","SAM","tab2.csv",1,2015,9,7.84569112800509,4.30300746641795,0.964182154129987
"GOM haddock","SAM","tab2.csv",2,2015,1,7.40117037367032,7.60657926912594,1.07955261428082
"GOM haddock","SAM","tab2.csv",2,2015,2,11.1028829462674,9.50515810955522,1.01941959952112
"GOM haddock","SAM","tab2.csv",2,2015,3,8.26088054501417,8.67317326190768,0.971998387697678
"GOM haddock","SAM","tab2.csv",2,2015,4,6.87005369165686,6.92340615215968,0.958503933797996
"GOM haddock","SAM","tab2.csv",2,2015,5,8.00433220294211,8.15047867595657,0.956562857338085
"GOM haddock","SAM","tab2.csv",2,2015,6,4.01638301618698,5.31509170021154,0.963299555726858
"GOM haddock","SAM","tab2.csv",2,2015,9,4.4704950976752,5.28284128589257,1.00102648822513
"GOM haddock","SAM","tab2.csv",1,2016,1,7.98381656565156,7.63952233112779,1.16943994439982
"GOM haddock","SAM","tab2.csv",1,2016,2,7.77313300194432,7.00177011782288,1.07179622366522
"GOM haddock","SAM","tab2.csv",1,2016,3,10.8254039879545,9.09853022412413,1.02012683399818
"GOM haddock","SAM","tab2.csv",1,2016,4,8.54671458354425,7.95452929839208,0.978689954908827
"GOM haddock","SAM","tab2.csv",1,2016,5,7.53796401100585,6.12283125384977,0.967937917959594
"GOM haddock","SAM","tab2.csv",1,2016,6,8.41221187243693,7.08603110196221,0.971216506014188
"GOM haddock","SAM","tab2.csv",1,2016,7,4.89858703541214,4.03503169435614,0.98676425918514
"GOM haddock","SAM","tab2.csv",1,2016,8,3.50855745111528,2.90896321988032,0.987147187932547
"GOM haddock","SAM","tab2.csv",1,2016,9,5.27607323890535,4.00225082018504,1.01323371297376
"GOM haddock","SAM","tab2.csv",2,2016,1,7.71797512264406,7.91683777797914,1.18527750771934
"GOM haddock","SAM","tab2.csv",2,2016,2,8.11889334537213,7.63676826083242,1.08962398988084
"GOM haddock","SAM","tab2.csv",2,2016,3,11.2414143466267,9.69666967048225,1.03949449357666
"GOM haddock","SAM","tab2.csv",2,2016,4,8.87784329958713,8.42028338050469,1.0005550725998
"GOM haddock","SAM","tab2.csv",2,2016,5,7.45720647188911,7.11885018020363,0.989677951402746
"GOM haddock","SAM","tab2.csv",2,2016,6,8.28142137094311,8.21922377939275,0.996468790656647
"GOM haddock","SAM","tab2.csv",2,2016,7,4.33729175786674,4.83072154207558,1.00864944497066
"GOM haddock","SAM","tab2.csv",2,2016,8,3.49042948669024,3.90247867456385,1.02120738087228
"GOM haddock","SAM","tab2.csv",2,2016,9,3.88568000791969,4.99576627486857,1.05077716774771
"GOM haddock","SAM_constantFSelectivity","tab2.csv",1,2014,1,8.75184686237659,9.01195525265039,0.998560799010564
"GOM haddock","SAM_constantFSelectivity","tab2.csv",1,2014,2,7.85658318800447,7.98610225471714,0.93599206028363
"GOM haddock","SAM_constantFSelectivity","tab2.csv",1,2014,3,6.75831958815024,6.59353291349425,0.916889010598422
"GOM haddock","SAM_constantFSelectivity","tab2.csv",1,2014,4,8.12075984946528,7.47967003751631,0.912630920591424
"GOM haddock","SAM_constantFSelectivity","tab2.csv",1,2014,5,5.60284944010803,4.4800375419122,0.912282299762412
"GOM haddock","SAM_constantFSelectivity","tab2.csv",1,2014,6,5.11318497830004,3.32190149708494,0.915575390904534
"GOM haddock","SAM_constantFSelectivity","tab2.csv",1,2014,8,4.70591280464579,3.90569114979852,0.936178789767103
"GOM haddock","SAM_constantFSelectivity","tab2.csv",1,2014,9,5.07579130867675,4.37091170287101,0.936520628872362
"GOM haddock","SAM_constantFSelectivity","tab2.csv",2,2014,1,10.1818787394987,9.28915714557806,1.0167569830284
"GOM haddock","SAM_constantFSelectivity","tab2.csv",2,2014,2,9.34400374817999,8.61926784715872,0.955987190414967
"GOM haddock","SAM_constantFSelectivity","tab2.csv",2,2014,3,8.60598967446994,7.18491310790688,0.937132507425634
"GOM haddock","SAM_constantFSelectivity","tab2.csv",2,2014,4,9.65231567372456,7.93193862102516,0.934119923753215
"GOM haddock","SAM_constantFSelectivity","tab2.csv",2,2014,5,6.73244719539303,5.45253634960072,0.933243234580409
"GOM haddock","SAM_constantFSelectivity","tab2.csv",2,2014,6,6.15017461560193,4.41824441639998,0.939924650544247
"GOM haddock","SAM_constantFSelectivity","tab2.csv",2,2014,7,5.53654505860462,3.09111104372723,0.955856007250917
"GOM haddock","SAM_constantFSelectivity","tab2.csv",2,2014,8,6.63633837612759,4.82401733558478,0.971544669518103
"GOM haddock","SAM_constantFSelectivity","tab2.csv",2,2014,9,6.8016147759777,5.28923788865727,0.976925730560253
"GOM haddock","SAM_constantFSelectivity","tab2.csv",1,2015,1,7.91073834689967,7.32927360580218,1.06193125942213
"GOM haddock","SAM_constantFSelectivity","tab2.csv",1,2015,2,11.0831030977809,8.87056752082824,1.00027643273786
"GOM haddock","SAM_constantFSelectivity","tab2.csv",1,2015,3,9.53143886731653,8.07620489659252,0.951884378744182
"GOM haddock","SAM_constantFSelectivity","tab2.csv",1,2015,4,8.32470102108335,6.46000483043614,0.936972003572149
"GOM haddock","SAM_constantFSelectivity","tab2.csv",1,2015,5,9.75748558243471,7.15844161326311,0.935463519336938
"GOM haddock","SAM_constantFSelectivity","tab2.csv",1,2015,6,7.64204526201636,4.18807482541748,0.93874097207188
"GOM haddock","SAM_constantFSelectivity","tab2.csv",1,2015,7,5.5154438173668,3.14739006921399,0.953115707683627
"GOM haddock","SAM_constantFSelectivity","tab2.csv",1,2015,9,7.84569112800509,4.30299517606713,0.964185075750343
"GOM haddock","SAM_constantFSelectivity","tab2.csv",2,2015,1,7.40117037367032,7.60656089152009,1.07955016804897
"GOM haddock","SAM_constantFSelectivity","tab2.csv",2,2015,2,11.1028829462674,9.50516232133862,1.01941729370764
"GOM haddock","SAM_constantFSelectivity","tab2.csv",2,2015,3,8.26088054501417,8.6731610050914,0.971996079749863
"GOM haddock","SAM_constantFSelectivity","tab2.csv",2,2015,4,6.87005369165686,6.92340730517957,0.958501661248232
"GOM haddock","SAM_constantFSelectivity","tab2.csv",2,2015,5,8.00433220294211,8.15047446354413,0.956560660565429
"GOM haddock","SAM_constantFSelectivity","tab2.csv",2,2015,6,4.01638301618698,5.31508598610575,0.963297483735155
"GOM haddock","SAM_constantFSelectivity","tab2.csv",2,2015,9,4.4704950976752,5.28282844365237,1.001024941803
"GOM haddock","SAM_constantFSelectivity","tab2.csv",1,2016,1,7.98381656565156,7.63950628793049,1.16944146639583
"GOM haddock","SAM_constantFSelectivity","tab2.csv",1,2016,2,7.77313300194432,7.00176325217181,1.07179806075243
"GOM haddock","SAM_constantFSelectivity","tab2.csv",1,2016,3,10.8254039879545,9.09853492437838,1.02012907636354
"GOM haddock","SAM_constantFSelectivity","tab2.csv",1,2016,4,8.54671458354425,7.954526042763,0.978692411525135
"GOM haddock","SAM_constantFSelectivity","tab2.csv",1,2016,5,7.53796401100585,6.1228426706032,0.967940486151971
"GOM haddock","SAM_constantFSelectivity","tab2.csv",1,2016,6,8.41221187243693,7.08602363490769,0.971219210464955
"GOM haddock","SAM_constantFSelectivity","tab2.csv",1,2016,7,4.89858703541214,4.0350320648005,0.986767197215229
"GOM haddock","SAM_constantFSelectivity","tab2.csv",1,2016,8,3.50855745111528,2.90895152433737,0.987150239716321
"GOM haddock","SAM_constantFSelectivity","tab2.csv",1,2016,9,5.27607323890535,4.00223583084454,1.01323704069497
"GOM haddock","SAM_constantFSelectivity","tab2.csv",2,2016,1,7.71797512264406,7.91681818696046,1.18527507330242
"GOM haddock","SAM_constantFSelectivity","tab2.csv",2,2016,2,8.11889334537213,7.63677218766122,1.08962149544852
"GOM haddock","SAM_constantFSelectivity","tab2.csv",2,2016,3,11.2414143466267,9.69665316507097,1.03949226364501
"GOM haddock","SAM_constantFSelectivity","tab2.csv",2,2016,4,8.87784329958713,8.4202846204196,1.00055281394584
"GOM haddock","SAM_constantFSelectivity","tab2.csv",2,2016,5,7.45720647188911,7.11884644451165,0.989675807536291
"GOM haddock","SAM_constantFSelectivity","tab2.csv",2,2016,6,8.28142137094311,8.21921635332005,0.996466818599249
"GOM haddock","SAM_constantFSelectivity","tab2.csv",2,2016,7,4.33729175786674,4.83072374935241,1.00864781220482
"GOM haddock","SAM_constantFSelectivity","tab2.csv",2,2016,8,3.49042948669024,3.90246652562052,1.02120604777586
"GOM haddock","SAM_constantFSelectivity","tab2.csv",2,2016,9,3.88568000791969,4.99575083212769,1.05077635524461
"GOM haddock","SAM_useCVs","tab2.csv",1,2014,1,8.75184686237659,9.10057266703526,0.822727789491048
"GOM haddock","SAM_useCVs","tab2.csv",1,2014,2,7.85658318800447,8.01984626308868,0.745086359853847
"GOM haddock","SAM_useCVs","tab2.csv",1,2014,3,6.75831958815024,6.65820495905853,0.723767089572815
"GOM haddock","SAM_useCVs","tab2.csv",1,2014,4,8.12075984946528,7.53822812601419,0.718931156841799
"GOM haddock","SAM_useCVs","tab2.csv",1,2014,5,5.60284944010803,4.60660894563313,0.718748795967738
"GOM haddock","SAM_useCVs","tab2.csv",1,2014,6,5.11318497830004,3.44236772453522,0.722000761983838
"GOM haddock","SAM_useCVs","tab2.csv",1,2014,8,4.70591280464579,3.88151158716268,0.748032103570824
"GOM haddock","SAM_useCVs","tab2.csv",1,2014,9,5.07579130867675,4.40388554875199,0.74768428718874
"GOM haddock","SAM_useCVs","tab2.csv",2,2014,1,10.1818787394987,9.42017628424326,1.03131151573453
"GOM haddock","SAM_useCVs","tab2.csv",2,2014,2,9.34400374817999,8.64197044404522,0.970820000981328
"GOM haddock","SAM_useCVs","tab2.csv",2,2014,3,8.60598967446994,7.36612692541393,0.95497097821087
"GOM haddock","SAM_useCVs","tab2.csv",2,2014,4,9.65231567372456,8.07500285045767,0.951897587361327
"GOM haddock","SAM_useCVs","tab2.csv",2,2014,5,6.73244719539303,5.64502851126556,0.951336774830454
"GOM haddock","SAM_useCVs","tab2.csv",2,2014,6,6.15017461560193,4.5977440406875,0.956273709732995
"GOM haddock","SAM_useCVs","tab2.csv",2,2014,7,5.53654505860462,3.0919941209806,0.97129754446893
"GOM haddock","SAM_useCVs","tab2.csv",2,2014,8,6.63633837612759,4.85604341460284,0.987236962439212
"GOM haddock","SAM_useCVs","tab2.csv",2,2014,9,6.8016147759777,5.37841737619215,0.99148588394871
"GOM haddock","SAM_useCVs","tab2.csv",1,2015,1,7.91073834689967,7.42266687260957,1.20127559989656
"GOM haddock","SAM_useCVs","tab2.csv",1,2015,2,11.0831030977809,8.93906242795152,1.14681400128419
"GOM haddock","SAM_useCVs","tab2.csv",1,2015,3,9.53143886731653,8.11372529225846,1.1057762992409
"GOM haddock","SAM_useCVs","tab2.csv",1,2015,4,8.32470102108335,6.51453474886722,1.09444592184287
"GOM haddock","SAM_useCVs","tab2.csv",1,2015,5,9.75748558243471,7.27673565487058,1.09329679228162
"GOM haddock","SAM_useCVs","tab2.csv",1,2015,6,7.64204526201636,4.31908181328698,1.09565614038256
"GOM haddock","SAM_useCVs","tab2.csv",1,2015,7,5.5154438173668,3.23386699668683,1.10729621177173
"GOM haddock","SAM_useCVs","tab2.csv",1,2015,9,7.84569112800509,4.3345899264016,1.11554513808292
"GOM haddock","SAM_useCVs","tab2.csv",2,2015,1,7.40117037367032,7.74235073692747,0.915343765668968
"GOM haddock","SAM_useCVs","tab2.csv",2,2015,2,11.1028829462674,9.56251815289423,0.842753831855262
"GOM haddock","SAM_useCVs","tab2.csv",2,2015,3,8.26088054501417,8.826787254676,0.786528090246706
"GOM haddock","SAM_useCVs","tab2.csv",2,2015,4,6.87005369165686,7.06168045103535,0.771286305426148
"GOM haddock","SAM_useCVs","tab2.csv",2,2015,5,8.00433220294211,8.33345043543692,0.768974906485155
"GOM haddock","SAM_useCVs","tab2.csv",2,2015,6,4.01638301618698,5.50367864745488,0.775793281195641
"GOM haddock","SAM_useCVs","tab2.csv",2,2015,9,4.4704950976752,5.36974637714204,0.818096507011974
"GOM haddock","SAM_useCVs","tab2.csv",1,2016,1,7.98381656565156,7.73051907026277,1.02891243179956
"GOM haddock","SAM_useCVs","tab2.csv",1,2016,2,7.77313300194432,7.05026698650574,0.918043633997802
